Date,Price,Open,High,Low,Vol.,Change %
"Mar 27, 2014",5350.09,5376.80,5376.80,5322.20,638.89M,-0.0050
"Mar 26, 2014",5376.75,5336.60,5394.20,5336.60,701.67M,0.0075
"Mar 25, 2014",5336.62,5346.90,5346.90,5310.70,667.34M,-0.0019
"Mar 24, 2014",5346.89,5338.10,5346.90,5301.40,561.65M,0.0037
"Mar 23, 2014",5327.40,5338.10,5338.10,5301.40,132.32M,-0.0020
"Mar 21, 2014",5338.08,5294.00,5338.10,5294.00,1.21B,0.0083
"Mar 20, 2014",5294.00,5355.60,5355.60,5288.50,1.04B,-0.0115
"Mar 19, 2014",5355.60,5344.60,5356.90,5334.40,885.11M,0.0021
"Mar 18, 2014",5344.56,5317.60,5362.20,5317.60,629.18M,0.0051
"Mar 17, 2014",5317.56,5329.40,5331.10,5311.40,580.29M,0.0005
"Mar 16, 2014",5315.10,5329.40,5329.40,5311.40,96.70M,-0.0027
"Mar 14, 2014",5329.40,5412.60,5412.60,5329.40,601.10M,-0.0154
"Mar 13, 2014",5412.61,5384.20,5425.50,5384.20,653.27M,0.0053
"Mar 12, 2014",5384.20,5413.80,5413.80,5345.90,702.20M,-0.0055
"Mar 11, 2014",5413.84,5411.40,5433.40,5404.40,801.11M,0.0004
"Mar 10, 2014",5411.52,5462.30,5462.30,5409.50,608.55M,-0.0031
"Mar 09, 2014",5428.10,5462.30,5462.30,5427.00,107.96M,-0.0063
"Mar 07, 2014",5462.31,5445.90,5462.30,5444.30,596.03M,0.0030
"Mar 06, 2014",5445.89,5446.20,5446.20,5422.70,654.49M,-0.0001
"Mar 05, 2014",5446.23,5406.20,5453.10,5406.20,830.84M,0.0085
"Mar 04, 2014",5400.23,5382.70,5408.20,5369.50,687.29M,0.0030
"Mar 03, 2014",5384.33,5404.80,5404.80,5340.30,675.59M,0.0060
"Mar 02, 2014",5352.10,5404.80,5404.80,5350.90,149.20M,-0.0098
"Feb 28, 2014",5404.82,5411.40,5441.00,5401.60,1.01B,-0.0012
"Feb 27, 2014",5411.45,5437.00,5437.00,5406.20,731.14M,-0.0047
"Feb 26, 2014",5436.99,5433.80,5452.70,5422.40,723.60M,0.0006
"Feb 25, 2014",5433.84,5440.20,5461.70,5427.30,667.76M,-0.0012
"Feb 24, 2014",5440.22,5438.70,5455.50,5425.10,745.48M,0.0003
"Feb 21, 2014",5438.70,5412.30,5452.40,5412.30,756.67M,0.0049
"Feb 20, 2014",5412.34,5408.20,5441.50,5400.00,975.73M,0.0008
"Feb 19, 2014",5408.24,5395.50,5421.00,5394.20,805.96M,0.0029
"Feb 18, 2014",5392.82,5382.90,5396.60,5379.70,603.90M,0.0018
"Feb 17, 2014",5382.89,5359.90,5382.90,5355.40,571.83M,0.0050
"Feb 14, 2014",5356.26,5308.10,5356.30,5308.10,598.88M,0.0091
"Feb 13, 2014",5308.10,5309.70,5332.50,5303.40,628.08M,-0.0004
"Feb 12, 2014",5310.05,5254.50,5310.10,5254.50,722.02M,0.0106
"Feb 11, 2014",5254.50,5222.10,5261.90,5204.80,496.46M,0.0062
"Feb 10, 2014",5222.15,5166.50,5222.10,5166.50,522.48M,0.0108
"Feb 07, 2014",5166.53,5131.40,5168.60,5131.40,662.85M,0.0068
"Feb 06, 2014",5131.40,5070.30,5131.40,5070.30,563.19M,0.0120
