Date,Close,Open,High,Low,Volume,OBV,BIAS_6,5_MA,PSY_12,ASY_5,ASY_4,ASY_3,ASY_2,ASY_1,DAY,Change
22-12-2010,4778.43,4776.2,4786.0,4768.4,634840000.0,36245443948.8,0.28139081564161156,4764.654,66.66666666666666,0.02096717571305362,0.02138445606316708,-0.084485990806904,0.09208240934466261,0.7420809701905284,2,0.140
23-12-2010,4799.02,4779.6,4811.9,4778.3,613340000.0,36880283948.8,0.6727572137320639,4766.784,75.0,0.044625058189211586,-0.028967626431830595,0.10725076179423827,0.439834218441959,0.13758746669338962,3,0.430
24-12-2010,4777.26,4792.5,4797.1,4767.1,537750000.0,37493623948.8,0.10693976937052499,4769.794,75.0,0.06281969353338468,0.18793031469424015,0.4365458034260546,0.2837782200438177,0.4299689733942458,4,-0.450
29-12-2010,4775.23,4768.4,4784.9,4754.8,553050000.0,36955873948.8,0.08785648686534754,4772.63,75.0,0.0594528515416215,0.21379510230232768,0.03769981300626076,-0.012244013837303669,-0.4544570010688531,2,-0.040
30-12-2010,4790.38,4777.6,4799.9,4776.8,505130000.0,36402823948.8,0.36279985110889523,4780.36,66.66666666666666,0.1625356802479061,0.017649357762250517,-0.022330011881462514,-0.24847950451931666,-0.04250200796978021,3,0.320
31-12-2010,4745.24,4787.5,4787.9,4745.2,313240000.0,36907953948.8,-0.7693385445093395,4784.064,66.66666666666666,0.07747148432610373,0.062442488734282264,-0.060066339485705576,0.1371289913058682,0.3167599905815166,4,-0.940
04-01-2011,4742.48,4758.3,4775.0,4729.5,762880000.0,36594713948.8,-0.7349586053787456,4777.4259999999995,58.333333333333336,-0.13940060656334907,-0.2817430015527478,-0.22417166838071267,-0.3150064985861789,-0.9467729877538744,1,-0.060
05-01-2011,4714.93,4742.5,4748.9,4703.6,914120000.0,35831833948.8,-1.1876864546879857,4766.118,50.0,-0.23703049538433163,-0.18267386896320126,-0.22939782262767494,-0.5024767292322707,-0.05818047071066701,2,-0.580
06-01-2011,4724.98,4717.7,4731.6,4696.2,728270000.0,34917713948.8,-0.6853614857953362,4753.652,41.66666666666667,-0.2626618130368641,-0.31770176430363506,-0.529189015932019,-0.3203970300210912,-0.5826135893315154,3,0.210
07-01-2011,4705.04,4717.8,4718.5,4690.3,785750000.0,35645983948.8,-0.9230259528225068,4743.602,41.66666666666667,-0.21157624358853155,-0.3436603021310436,-0.14262274025676666,-0.18484387502981647,0.21292583927188247,4,-0.420
10-01-2011,4712.29,4702.2,4714.6,4686.5,580890000.0,34860233948.8,-0.5253130821639526,4726.534,41.66666666666667,-0.3595093124500792,-0.21269339362413042,-0.2641977012619516,-0.10498975722716963,-0.42290535372622173,0,0.150
11-01-2011,4710.67,4709.3,4714.0,4692.2,865990000.0,35441123948.8,-0.28555341055340594,4719.944,50.0,-0.1393604178647223,-0.15965540465323613,-0.018669343093809704,-0.1344669342766558,0.15397148517291015,1,-0.030
12-01-2011,4724.21,4718.8,4724.2,4707.5,869000000.0,34575133948.8,0.12317032721908452,4713.582,41.66666666666667,-0.13460114381292243,-0.022598032433274184,-0.1011059896683264,0.059793692360621264,-0.03438410045166762,2,0.290
13-01-2011,4795.24,4736.9,4795.2,4736.6,841240000.0,35444133948.8,1.6941819842415409,4715.438,41.66666666666667,0.039325629198856404,-0.004074423319400111,0.1355358868162071,0.12631808763785557,0.28702027572737876,3,1.500
14-01-2011,4801.48,4789.4,4802.8,4784.3,671020000.0,36285373948.8,1.5382891067137896,4729.49,41.66666666666667,0.2952086217592509,0.47473711563061904,0.5816589924498553,0.8896805389006168,1.4923408020738549,4,0.130
17-01-2011,4763.07,4802.7,4805.8,4755.0,659480000.0,36956393948.8,0.4551665036259768,4748.777999999999,50.0,0.4057985825394539,0.4687553568810898,0.6364685093253423,0.8111926261243241,0.13004445017479327,0,-0.800
18-01-2011,4801.81,4762.4,4809.3,4761.0,764720000.0,36296913948.8,1.0660554475117965,4758.933999999999,50.0,0.21436857767049844,0.27655674720103995,0.273068904358927,-0.3365670444985369,-0.8031785391718671,1,0.810
19-01-2011,4834.56,4804.4,4839.2,4789.6,904970000.0,37061633948.8,1.4368201960521114,4777.162,50.0,0.38325563453323497,0.407314474234699,0.045639031621647064,0.003436322345073961,0.810051183862015,2,0.680
20-01-2011,4783.68,4822.1,4822.6,4780.0,971550000.0,37966603948.8,-0.06368302358221378,4799.232,58.333333333333336,0.4617954092421428,0.20415906103421477,0.2288639313206886,0.7448851665669665,0.6797191492719179,3,-1.050
21-01-2011,4755.65,4777.3,4795.5,4740.5,1100000000.0,36995053948.8,-0.8545565228993771,4796.92,58.333333333333336,-0.04827268882930724,-0.09285197358033237,0.14392354828351253,-0.1891402695057387,-1.0579996882833953,4,-0.590
24-01-2011,4786.04,4755.4,4792.9,4750.2,817770000.0,35895053948.8,-0.08354137490106049,4787.754000000001,58.333333333333336,-0.1918163770962522,-0.03897583657734849,-0.3219848433904697,-0.8228368397216634,-0.5876739911599316,0,0.640
25-01-2011,4807.82,4789.5,4825.4,4789.5,826600000.0,36712823948.8,0.42510289885291946,4792.348,58.333333333333336,0.09621857661471722,-0.08223957519710723,-0.33622581668678225,0.024661119111524243,0.6369962293829801,1,0.460
27-01-2011,4806.09,4812.2,4815.3,4797.6,984600000.0,37539423948.8,0.2328155175122516,4793.55,66.66666666666666,0.02501657517964162,-0.13865906834342745,0.16778780496989518,0.5455187030348085,0.454041176686637,3,-0.040
28-01-2011,4774.89,4803.4,4805.6,4755.8,981620000.0,36554823948.8,-0.4326846885921378,4787.856,58.333333333333336,-0.11812515862299477,0.11684347379210536,0.35168262877611767,0.20902582847268647,-0.035989519741264075,4,-0.650
31-01-2011,4753.92,4757.9,4758.1,4717.6,777500000.0,35573203948.8,-0.6639578995318264,4786.098,58.333333333333336,-0.036783755217619785,0.10093880376795816,-0.07774700477038247,-0.3436410954988922,-0.6512926712565204,0,-0.440
01-02-2011,4752.11,4759.1,4767.1,4751.8,993330000.0,34795703948.8,-0.5987573040547113,4785.752,50.0,-0.007276880107447425,-0.1683451574800543,-0.3758072688689514,-0.5457161434327951,-0.4401396156090698,1,-0.040
02-02-2011,4796.51,4768.6,4807.6,4768.6,1080000000.0,33802373948.8,0.34235363153209325,4778.966,41.66666666666667,-0.14229234441330618,-0.291375724688292,-0.3765044596706346,-0.23911035387769175,-0.03808109214631372,2,0.930
03-02-2011,4820.57,4803.1,4824.7,4792.0,877080000.0,34882373948.8,0.8088851897471373,4776.704,41.66666666666667,-0.047103776017571874,-0.049882340086648824,0.15058777030330836,0.4459514632594974,0.9299840186653086,3,0.500
04-02-2011,4862.72,4826.0,4870.2,4825.2,1040000000.0,35759453948.8,1.645166246343309,4779.6,50.0,0.06016629202768797,0.23803103284874005,0.46408791566801,0.7151724195751719,0.5003608204850352,4,0.870
07-02-2011,4868.55,4860.1,4869.6,4859.5,660640000.0,36799453948.8,1.5666506262708237,4797.166,50.0,0.36454030237766943,0.5657102818743542,0.7669740732145769,0.6854691004892111,0.870577380493387,0,0.120
08-02-2011,4890.36,4876.1,4892.9,4875.3,875130000.0,37460093948.8,1.6904885844020803,4820.092,50.0,0.47653221251248823,0.6051855386771887,0.49691937868114877,0.4951986577792056,0.1198199350650242,1,0.450
09-02-2011,4904.76,4900.0,4931.2,4899.2,1060000000.0,38335223948.8,1.5099262456184461,4847.742,58.333333333333336,0.5735438093662637,0.4844337570415025,0.4791247358936583,0.2833984135937939,0.44697689212256364,2,0.290
10-02-2011,4914.43,4901.6,4915.0,4901.4,851020000.0,39395223948.8,1.1773134770842402,4869.392,66.66666666666666,0.4463518405878375,0.4328495956135381,0.2869403339869218,0.3705005334478706,0.29402417477317755,3,0.200
11-02-2011,4880.94,4909.4,4909.4,4880.9,833910000.0,40246243948.8,0.08287371174095406,4888.164,66.66666666666666,0.3856719405213127,0.26444558052829414,0.3126541290160508,0.24549274746279437,0.1969613201524112,4,-0.680
14-02-2011,4935.82,4891.6,4938.2,4885.1,794180000.0,39412333948.8,0.9998035588586702,4891.807999999999,58.333333333333336,0.07479744258883869,0.06354181946979232,-0.06426987141446479,-0.24341689450828596,-0.6837951091689831,0,1.120
15-02-2011,4931.03,4936.5,4938.9,4919.2,743560000.0,40206513948.8,0.6508620894945694,4905.262,66.66666666666666,0.27445335351551137,0.2313224688637483,0.2104219002272719,0.21715219026470223,1.1180994896983876,1,-0.100
16-02-2011,4930.2,4924.0,4939.7,4918.2,802100000.0,39462953948.8,0.4204724527061866,4913.396,66.66666666666666,0.16563941546440475,0.13354322563721155,0.11240386079881166,0.5105033457827091,-0.09709279813296945,2,-0.020
17-02-2011,4938.44,4934.0,4944.4,4932.4,972170000.0,38660853948.8,0.45245003081649604,4918.4839999999995,66.66666666666666,0.10346786052874535,0.08009449562282889,0.33472436388676624,-0.05696319901904445,-0.016833599905119456,3,0.170
18-02-2011,4936.73,4929.0,4938.8,4925.0,842470000.0,39633023948.8,0.3031405113159605,4923.285999999999,75.0,0.09747432992011085,0.29279168969238434,0.01768908969038326,0.07508003360205961,0.16699366710923869,4,-0.030
21-02-2011,4899.99,4923.4,4924.3,4881.6,928130000.0,38790553948.8,-0.5184555560217443,4934.4439999999995,66.66666666666666,0.22730688864655235,0.004608738383593547,0.038509250555781215,0.06618067578623155,-0.03463231553677559,0,-0.740
22-02-2011,4856.67,4914.2,4917.1,4853.0,841620000.0,37862423948.8,-1.461473457682062,4927.278,58.333333333333336,-0.14571309730538218,-0.15786817209848536,-0.20487969616294066,-0.39081637779903033,-0.7470004400612851,1,-0.880
23-02-2011,4845.87,4848.2,4854.4,4831.5,1030000000.0,37020803948.8,-1.4167400737664948,4912.406,50.0,-0.3038974660308824,-0.37566343256232315,-0.5565491324528438,-0.8175075409108779,-0.8880146417604706,2,-0.220
24-02-2011,4809.35,4839.4,4839.7,4803.4,997310000.0,35990803948.8,-1.8763665545652612,4895.539999999999,41.66666666666667,-0.34505518794016865,-0.4730674017025205,-0.6192124304244354,-0.5553184256060106,-0.22262220945155065,3,-0.750
25-02-2011,4836.53,4803.5,4845.9,4799.2,999860000.0,34993493948.8,-0.9146363324404376,4869.722,33.33333333333333,-0.5297510400638572,-0.6535307211956276,-0.6223741482404085,-0.48955390148037736,-0.7564855935092041,4,0.570
28-02-2011,4831.66,4839.7,4840.4,4815.4,534820000.00000006,35993353948.8,-0.6687649947884385,4849.681999999999,33.33333333333333,-0.41011294489859296,-0.3258910711079199,-0.13851654755706969,-0.09646371660982922,0.5635581602895456,0,-0.100
01-03-2011,4826.4,4839.7,4856.7,4826.4,1060000000.0,35458533948.8,-0.4183965169272167,4836.0160000000005,25.0,-0.2808614075949478,-0.12907309905356712,-0.09789006225423928,0.23140770337324312,-0.1007427535430594,1,-0.110
02-03-2011,4803.21,4817.4,4817.7,4779.4,1170000000.0,34398533948.8,-0.6454419839980686,4829.9619999999995,25.0,-0.12504339472304338,-0.10064869104091656,0.11796360978184595,-0.1048336654720039,-0.10892457740094841,2,-0.480
03-03-2011,4806.44,4806.4,4814.0,4791.4,1490000000.0,33228533948.8,-0.3950537802274202,4821.43,16.666666666666664,-0.17684702771685323,-0.03193738626876552,-0.23043590178820259,-0.29528247591077417,-0.4816403744205999,3,0.070
04-03-2011,4864.28,4821.5,4864.3,4821.2,1090000000.0,34718533948.8,0.9410453700145853,4820.848,25.0,-0.012105090018970088,-0.15602090259609902,-0.17444695228044557,-0.20720813972019414,0.06722409498021165,4,1.200
07-03-2011,4797.88,4850.7,4852.4,4792.3,1010000000.0,35808533948.8,-0.6256446653125398,4826.397999999999,33.33333333333333,0.11442374685277201,0.16821537195172986,0.26059535506928927,0.6317132198142339,1.1962023446482561,0,-1.370
08-03-2011,4808.25,4795.4,4814.1,4772.5,1050000000.0,34798533948.8,-0.27780975165113836,4819.642,25.0,-0.14031880469392632,-0.1481673615171708,-0.037009690549361096,-0.08912658331414747,-1.374455511276551,1,0.220
09-03-2011,4767.78,4806.7,4808.0,4758.6,911600000.0,35848533948.8,-1.0370692225889953,4816.012000000001,33.33333333333333,-0.07535311182149229,0.026218703828284617,0.012550240110975608,-0.5792758121576647,0.21590388696122176,2,-0.840
10-03-2011,4699.68,4761.5,4773.3,4697.1,1250000000.0,34936933948.8,-2.2523696748179356,4808.9259999999995,33.33333333333333,-0.14807313282567236,-0.20189743977714336,-0.6679307012522765,-0.31466829624013926,-0.8452404794415003,3,-1.430
11-03-2011,4644.83,4685.9,4686.7,4630.7,1300000000.0,33686933948.8,-3.0452287774519546,4787.574,33.33333333333333,-0.4492452811655312,-0.860607187618978,-0.6893244130664536,-1.1419385630802914,-1.4386366467190825,4,-1.170
14-03-2011,4626.4,4634.8,4634.8,4564.1,1020000000.0,32386933948.8,-2.8839122965989894,4743.683999999999,33.33333333333333,-0.9232787138687115,-0.8104845145167516,-1.152613981676076,-1.306300732793364,-1.1739648188676455,0,-0.400
15-03-2011,4528.73,4624.0,4626.1,4479.7,1320000000.0,31366933948.8,-4.13634660583486,4709.388000000001,33.33333333333333,-0.7279025164371333,-0.9638541172867221,-1.0033919965684628,-0.7857696714931528,-0.3975745241186601,1,-2.110
16-03-2011,4558.22,4532.7,4582.2,4528.3,1520000000.0,30046933948.8,-2.587115463317528,4653.4839999999995,25.0,-1.197832911311707,-1.2859810192792587,-1.2350958101326508,-1.2656613057651533,-2.1337480874116466,2,0.650
17-03-2011,4555.32,4546.6,4560.9,4477.4,1700000000.0,31566933948.8,-1.77433475025193,4611.572,33.33333333333333,-0.898971826331163,-0.7640556212341831,-0.627419222023029,-0.7423415709752135,0.6490649454612196,3,-0.060
18-03-2011,4626.44,4571.4,4633.8,4563.4,1930000000.0,29866933948.8,0.5267774301981781,4582.7,33.33333333333333,-0.6239728115517806,-0.4864748097228144,-0.5161082382575325,0.2927116863195245,-0.06364157282217064,4,1.560
21-03-2011,4642.81,4625.3,4643.1,4606.4,890550000.0,31796933948.8,1.1507650343464937,4579.021999999999,41.66666666666667,-0.0793419849418342,0.00021614985237228268,0.7115375622737119,0.742773870679958,1.5491893141820867,0,0.350
22-03-2011,4643.44,4648.9,4677.0,4636.7,898170000.0,32687483948.8,1.1719113135632655,4582.304,41.66666666666667,0.07081517041605423,0.6219559848729794,0.6129196646768994,0.9512002834264344,0.353211252670782,1,0.010
23-03-2011,4652.4,4640.8,4665.7,4637.5,820800000.0,33585653948.8,1.304447547737324,4605.246,41.66666666666667,0.500278477497389,0.4630818605064313,0.6386563382826319,0.18338985033290456,0.0135684479950271,2,0.190
24-03-2011,4699.58,4660.0,4699.6,4660.0,811860000.0,34406453948.8,1.874550871918163,4624.081999999999,50.0,0.40902038080758985,0.52718586921503,0.18651805422601106,0.10317145500362557,0.19277446201222403,3,1.010
25-03-2011,4742.64,4705.4,4763.0,4705.4,1090000000.0,35218313948.8,2.285586730980141,4652.933999999999,50.0,0.623547246134919,0.392136729123127,0.40511188794057534,0.6008836079133495,1.008992753814475,4,0.920
28-03-2011,4733.6,4733.4,4743.3,4723.7,658760000.0,36308313948.8,1.4078110321912614,4676.174,58.333333333333336,0.4961253766110829,0.5318539075961581,0.7046157274632018,0.9605363601886907,0.9120799665629065,0,-0.190
29-03-2011,4755.81,4730.6,4758.3,4721.5,894280000.0,35649553948.8,1.4952798327694,4694.332,58.333333333333336,0.3873245199534736,0.48076353794308524,0.5767598965867057,0.360643467972821,-0.1907930306172645,1,0.470
30-03-2011,4822.15,4763.2,4839.2,4763.2,1020000000.0,36543833948.8,2.4990904250363024,4716.8060000000005,66.66666666666666,0.47823115260960947,0.5495953252589558,0.39646284907378276,0.13865429032922094,0.4681016112757064,2,1.390
31-03-2011,4837.88,4828.7,4845.8,4813.0,1120000000.0,37563833948.8,2.186496037129943,4750.755999999999,75.0,0.7167334243342438,0.643668591964186,0.5541981337646126,0.9266937159555511,1.3852858206353957,3,0.330
01-04-2011,4861.83,4836.1,4878.8,4836.1,789460000.0,38683833948.8,2.0261852582186544,4778.416000000001,83.33333333333334,0.5800693044292515,0.4970666388958378,0.7263531954002053,0.8554789874624547,0.32567215428951357,4,0.500
04-04-2011,4886.85,4868.6,4902.4,4868.6,922240000.0,39473293948.8,1.972566513562853,4802.253999999999,83.33333333333334,0.49641935122309633,0.6682224466831865,0.7349293918190133,0.409751177410822,0.49383020053213045,0,0.510
05-04-2011,4900.13,4892.7,4905.4,4891.5,1020000000.0,40395533948.8,1.7394211111311235,4832.9039999999995,91.66666666666666,0.6372382351901607,0.6795223911687742,0.4442679146799004,0.5035657948750938,0.5133013892180571,1,0.270
06-04-2011,4912.91,4898.8,4913.2,4890.2,1010000000.0,41415533948.8,1.420316432504789,4861.768,91.66666666666666,0.5978941376758229,0.4010462169359297,0.42617090448473505,0.39234125646103735,0.27138112370401757,2,0.260
07-04-2011,4908.13,4914.4,4924.0,4899.8,933780000.0,42425533948.8,0.7769213000590273,4879.92,91.66666666666666,0.3729309514615764,0.3847456507545921,0.3483841341620793,0.2659255066340904,0.2604698895641633,3,-0.100
08-04-2011,4940.57,4904.0,4941.6,4902.1,853840000.0,41491753948.8,1.1453974770478534,4893.97,83.33333333333334,0.28832811246182644,0.23695259044425043,0.14483632418631487,0.08156392442746352,-0.09734204070923624,4,0.660
11-04-2011,4971.22,4943.3,4976.4,4940.7,929000000.0,42345593948.8,1.4175248092342831,4909.718,83.33333333333334,0.32131597822495195,0.27331962547667565,0.27396579273422833,0.2807137443192609,0.658769529347758,0,0.620
12-04-2011,4898.69,4961.1,4966.5,4889.7,1100000000.0,43274593948.8,-0.4324892335011705,4926.592000000001,83.33333333333334,0.3423471736435246,0.3600886861284014,0.3932949516498141,0.6386134478293393,0.6184573663109205,1,-1.460
13-04-2011,4910.96,4886.7,4919.5,4876.2,1110000000.0,42174593948.8,-0.2231165546117451,4926.304,75.0,-0.005878258853080354,-0.07246529595739126,-0.06417304770677627,-0.4256443362340434,-1.4697460387790073,2,0.250
14-04-2011,4884.25,4897.7,4902.4,4860.4,921870000.0,43284593948.8,-0.802166913542808,4925.914,83.33333333333334,-0.007939844585109768,0.014410704445921851,-0.20037557052135688,-0.6097920389374956,0.2501619609040162,3,-0.540
15-04-2011,4852.14,4880.7,4890.2,4852.1,752470000.0,42362723948.8,-1.3586177594089806,4921.138,75.0,-0.09754542751675643,-0.28662416673288504,-0.5883180110808203,-0.14760399723172668,-0.5453699553674696,4,-0.660
18-04-2011,4861.85,4852.6,4881.2,4840.2,751850000.0,41610253948.8,-0.9733575080038066,4903.451999999999,66.66666666666666,-0.3612172882519715,-0.6061359518926945,-0.31826592293059025,-0.6024798648478935,-0.6595897743283174,0,0.200
19-04-2011,4793.29,4845.6,4845.6,4788.6,835200000.0,42362103948.8,-2.1081986486316326,4881.5779999999995,66.66666666666666,-0.444925178109159,-0.1887199629416969,-0.3350139375569346,-0.22983592865166713,0.19991791702498318,1,-1.410
20-04-2011,4858.97,4802.1,4859.0,4802.1,785990000.0,41526903948.8,-0.16218522676138628,4860.498,58.333333333333336,-0.43501598368223426,-0.6063104698287969,-0.6266239746492394,-0.6101410748097003,-1.4202000666443837,2,1.370
21-04-2011,4913.8,4871.5,4915.5,4870.3,723050000.0,42312893948.8,1.10193385379197,4850.1,58.333333333333336,-0.21285921496950522,-0.12973152987001413,0.04688788494942031,-0.029627131088361125,1.3609458044676614,3,1.130
27-04-2011,4872.9,4919.3,4930.6,4869.7,982290000.0,43035943948.8,0.2506489097972534,4856.01,58.333333333333336,0.12063661480823384,0.31569321209237167,0.3542849771148345,1.2415274989944436,1.1221091935212257,2,-0.830
28-04-2011,4873.04,4877.9,4910.2,4871.8,895030000.0,42053653948.8,0.29256044414028565,4860.161999999999,50.0,0.08538795329997129,0.05675546236871831,0.5490739720397523,0.14313805582579775,-0.8358330818696302,3,0.000
29-04-2011,4823.24,4875.1,4875.2,4794.8,1180000000.0,42948683948.8,-0.8034935395911121,4862.4,50.0,0.04597896813798741,0.4125237268335802,0.09638303428888643,-0.4164800453272832,0.0028729912150637915,4,-1.020
02-05-2011,4825.31,4826.3,4835.5,4765.1,904540000.0,41768683948.8,-0.629409608432934,4868.389999999999,41.66666666666667,0.12457756315669144,-0.18451449717105106,-0.62005572740181,-0.5121670501678999,-1.0272070915508635,0,0.040
03-05-2011,4784.61,4811.1,4811.1,4769.7,981540000.0,42673223948.8,-1.575739373530466,4861.658000000001,41.66666666666667,-0.13902999726106202,-0.45431479495663396,-0.32714203265230185,-0.4921495445859847,0.04290800237889414,1,-0.840
04-05-2011,4740.12,4780.1,4780.1,4730.2,1150000000.0,41691683948.8,-2.241715332606944,4835.82,41.66666666666667,-0.5328611269796824,-0.4571181382571954,-0.6104485147479485,-0.4020692263464909,-0.8470464550718759,2,-0.930
05-05-2011,4753.72,4736.1,4756.3,4716.9,1130000000.0,40541683948.8,-1.3724436551193213,4809.264,33.33333333333333,-0.5525358113819578,-0.6913880120312133,-0.5794483188579965,-0.8906264794764418,-0.9342065038810077,3,0.290
06-05-2011,4743.04,4734.0,4761.7,4713.4,1150000000.0,41671683948.8,-1.1868039072168055,4785.4,41.66666666666667,-0.49581005780623855,-0.3629607993700823,-0.49825039995307446,-0.3238523723936737,0.28650175909366027,4,-0.220
09-05-2011,4756.8,4752.9,4795.9,4752.7,796720000.0,40521683948.8,-0.45078416353796436,4769.360000000001,41.66666666666667,-0.33535242134323795,-0.42991752727377097,-0.2908745513410693,0.030791424928899858,-0.22491890923586055,0,0.290
10-05-2011,4725.76,4761.3,4782.6,4725.8,933420000.0,41318403948.8,-0.8706596372484675,4755.658,41.66666666666667,-0.2859961634011299,-0.14573359048344336,0.1170907139824114,0.032385191426786974,0.2896892920894345,1,-0.650
11-05-2011,4780.25,4739.6,4784.6,4739.6,947210000.0,40384983948.8,0.6225431122945648,4743.888000000001,41.66666666666667,-0.24752244617804564,-0.07585143175230513,-0.19663582870096027,-0.18249428843351012,-0.6546778689564547,2,1.150
12-05-2011,4696.13,4755.2,4755.4,4696.1,1010000000.0,41332193948.8,-1.1330298680441844,4751.914,41.66666666666667,0.16860789097414397,0.1391344239442649,0.2604855350043067,0.24588365646174282,1.1464451818799404,3,-1.760
13-05-2011,4711.36,4699.2,4714.0,4675.4,830420000.0,40322193948.8,-0.6590595205881516,4740.396,33.33333333333333,-0.24377408311909932,-0.248487876589909,-0.42788026614969016,-0.3144814647463079,-1.7754081113725562,4,0.320
16-05-2011,4650.0,4692.5,4693.1,4641.4,814340000.0,41152613948.8,-1.8066865775019703,4734.06,41.66666666666667,-0.13403333291790887,-0.2399639891697447,-0.10172602924084136,-0.7258116348012322,0.3237848417700917,0,-1.300
17-05-2011,4683.92,4658.5,4685.4,4650.2,816100000.0,40338273948.8,-0.7654579930297372,4712.7,41.66666666666667,-0.4541590732486256,-0.4040293743216683,-0.9208542263888712,-0.4935772838970287,-1.3109394095641491,1,0.730
18-05-2011,4693.73,4680.8,4706.3,4677.6,885510000.0,41154373948.8,-0.30105404316570883,4704.332,50.0,-0.17786056803632988,-0.5089370055153974,-0.08677997022967787,-0.29206237622956266,0.7268146571050238,2,0.210
19-05-2011,4756.41,4705.0,4763.9,4704.8,1090000000.0,42039883948.8,1.145013412892737,4687.028,50.0,-0.365305417101105,-0.012779743533242183,-0.12496793863435347,0.46801779683054434,0.20922093655606488,3,1.340
20-05-2011,4732.19,4744.9,4745.2,4726.6,808190000.0,43129883948.8,0.715072424183843,4699.084000000001,58.333333333333336,0.255088334645599,0.2379142078644758,0.7541987470073508,0.7678907919585143,1.3265606473609637,4,-0.510
23-05-2011,4642.96,4720.3,4720.3,4643.0,828380000.0,42321693948.8,-1.310241993565869,4703.249999999999,58.333333333333336,0.08822967541387783,0.43802194665838456,0.34175770984283815,0.4080260964862248,-0.5105084543885141,0,-1.890
24-05-2011,4628.85,4638.1,4639.9,4595.7,988260000.0,41493313948.8,-1.3711677280718932,4701.842,50.0,-0.030302514362539057,-0.21958180722942977,-0.362516055157928,-1.2070544064173738,-1.9036003584462335,1,-0.300
25-05-2011,4584.69,4633.5,4633.5,4582.7,965440000.0,40505053948.8,-2.2386760139114075,4690.8279999999995,50.0,-0.23653818106431856,-0.3479779604694144,-0.9061574964128738,-1.1039820174250536,-0.30436367640387374,2,-0.950
26-05-2011,4660.23,4600.9,4660.23,4600.1,1140000000.0,39539613948.8,-0.27622407925010617,4669.019999999999,41.66666666666667,-0.4701016778152578,-0.9192672591093132,-1.0555201940162462,-0.6314801118012525,-0.9585965471986313,3,1.650
27-05-2011,4683.98,4659.2,4688.0,4650.1,868100000.0,40679613948.8,0.3518972995497682,4649.784,50.0,-0.4085675773346864,-0.3830823580712295,0.12375697538710521,0.3378173012825947,1.6342311497638207,4,0.510
30-05-2011,4667.53,4684.6,4685.1,4660.4,701510000.0,41547713948.8,0.2587629641032706,4640.142,50.0,-0.20479843188141444,0.21990204975979033,0.394657291814345,1.0712842113208332,0.5083372728778457,0,-0.350
31-05-2011,4708.3,4672.3,4717.4,4671.3,1200000000.0,40846203948.8,1.3691571480653424,4645.056,50.0,0.10555859911239196,0.20803916799145838,0.5969177397214883,0.07826103470032209,-0.3518152034772015,1,0.870
01-06-2011,4707.28,4711.3,4724.8,4694.4,893500000.0,42046203948.8,1.1101333950034347,4660.945999999999,50.0,0.3403690315243324,0.6651104262050733,0.3420701850188242,0.25893664108931347,0.8696884856558285,2,-0.020
02-06-2011,4600.4,4687.0,4687.7,4591.8,996560000.0,41152703948.8,-1.4622656496266966,4685.463999999999,50.0,0.5277550975356604,0.25113608447862035,0.1654023550122119,0.4240111342569186,-0.02166621714199124,3,-2.270
03-06-2011,4583.07,4602.3,4612.8,4578.0,843750000.0,40156143948.8,-1.8884875401923438,4673.498,41.66666666666667,-0.2584309381292371,-0.4501229908810078,-0.48289225334894326,-1.1591826228513291,-2.296699028560667,4,-0.380
06-06-2011,4569.14,4577.3,4577.3,4550.4,722900000.0,39312393948.8,-1.91667000589611,4653.316000000001,33.33333333333333,-0.4355819324618082,-0.4565236147079599,-0.8985943148292227,-1.3370583636728384,-0.37741769878500975,0,-0.300
07-06-2011,4566.34,4560.7,4576.0,4531.6,967810000.0,38589493948.8,-1.5723681657956048,4633.638,25.0,-0.42610040893759304,-0.7500476325859484,-0.9928414377339342,-0.3409126423205677,-0.3044075858561257,1,-0.060
08-06-2011,4536.77,4572.3,4575.5,4518.1,1010000000.0,37621683948.8,-1.85296091190294,4605.246,25.0,-0.6122979986531618,-0.7599559440309545,-0.24770824918771694,-0.18285352438907054,-0.06129946292201538,2,-0.650
09-06-2011,4549.64,4534.7,4557.3,4519.1,1050000000.0,36611683948.8,-0.9620142945252557,4571.144,25.0,-0.7378988283290155,-0.3481987782711027,-0.3384591380998003,-0.35548491422163764,-0.6496703655212599,3,0.280
10-06-2011,4562.11,4557.1,4589.2,4552.6,777850000.0,37661683948.8,-0.11931972431671893,4560.992,33.33333333333333,-0.2219029456554722,-0.1830242573730878,-0.14256314787874183,-0.18319499035710507,0.28328038480704976,4,0.270
14-06-2011,4584.95,4549.7,4593.3,4511.7,896680000.0,38439533948.8,0.5211738048684028,4556.8,41.66666666666667,-0.0916768689092251,-0.03849418967249996,-0.030892431922661483,0.2784965348766377,0.2737126849462257,1,0.500
15-06-2011,4566.77,4584.4,4588.3,4553.4,964680000.0,39336213948.8,0.11571507127603321,4559.962,41.66666666666667,0.06908394267359341,0.10167979407249561,0.35212984727041413,0.3865545785020963,0.4993964720579669,2,-0.400
16-06-2011,4479.25,4547.5,4549.0,4479.1,1390000000.0,38371533948.8,-1.7944514806015346,4560.048000000001,33.33333333333333,0.0018832577306682197,0.16477166354365025,0.12526875645585042,0.05104679221066277,-0.39730288763664134,3,-1.920
